ID,price
9798,150
9799,150
9800,150
9801,150
9802,150
9803,150
9804,150
9805,150
9806,150
9807,150
9808,150
9809,150
9810,150
9811,150
9812,150
9813,150
9814,150
9815,150
9816,150
9817,150
9818,150
9819,150
9820,150
9821,150
9822,150
9823,150
9824,150
9825,150
9826,150
9827,150
9828,150
9829,150
9830,150
9831,150
9832,150
9833,150
9834,150
9835,150
9836,150
9837,150
9838,150
9839,150
9840,150
9841,150
9842,150
9843,150
9844,150
9845,150
9846,150
9847,150
9848,150
9849,150
9850,150
9851,150
9852,150
9853,150
9854,150
9855,150
9856,150
9857,150
9858,150
9859,150
9860,150
9861,150
9862,150
9863,150
9864,150
9865,150
9866,150
9867,150
9868,150
9869,150
9870,150
9871,150
9872,150
9873,150
9874,150
9875,150
9876,150
9877,150
9878,150
9879,150
9880,150
9881,150
9882,150
9883,150
9884,150
9885,150
9886,150
9887,150
9888,150
9889,150
9890,150
9891,150
9892,150
9893,150
9894,150
9895,150
9896,150
9897,150
9898,150
9899,150
9900,150
9901,150
9902,150
9903,150
9904,150
9905,150
9906,150
9907,150
9908,150
9909,150
9910,150
9911,150
9912,150
9913,150
9914,150
9915,150
9916,150
9917,150
9918,150
9919,150
9920,150
9921,150
9922,150
9923,150
9924,150
9925,150
9926,150
9927,150
9928,150
9929,150
9930,150
9931,150
9932,150
9933,150
9934,150
9935,150
9936,150
9937,150
9938,150
9939,150
9940,150
9941,150
9942,150
9943,150
9944,150
9945,150
9946,150
9947,150
9948,150
9949,150
9950,150
9951,150
9952,150
9953,150
9954,150
9955,150
9956,150
9957,150
9958,150
9959,150
9960,150
9961,150
9962,150
9963,150
9964,150
9965,150
9966,150
9967,150
9968,150
9969,150
9970,150
9971,150
9972,150
9973,150
9974,150
9975,150
9976,150
9977,150
9978,150
9979,150
9980,150
9981,150
9982,150
9983,150
9984,150
9985,150
9986,150
9987,150
9988,150
9989,150
9990,150
9991,150
9992,150
9993,150
9994,150
9995,150
9996,150
9997,150
9998,150
9999,150
